date,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2017-04-02,47338.5,44888.25,43699.25,43356.5,43688.0,44095.75,44374.25,46600.25,50432.25,54584.5,57407.0,59723.0,59448.5,57330.25,55175.75,54025.75,53433.75,54512.75,56812.0,58506.0,58628.75,56526.0,55759.5,51448.5
2017-04-03,48829.5,46970.5,46367.75,46783.0,48821.75,53725.5,63879.75,70717.0,73791.75,74418.75,75677.75,76886.0,75320.75,74947.0,72854.0,71564.75,69428.25,69385.25,69432.25,70163.25,69510.0,66069.5,61704.5,56836.75
2017-04-04,53108.75,50775.25,49739.75,49964.25,51479.75,55664.25,64519.0,71036.25,73802.75,74544.5,75800.0,76845.75,76009.75,75244.0,73266.0,71924.0,70309.0,69654.25,69915.5,70861.0,70135.25,66130.0,62408.75,56959.0
2017-04-05,52852.75,50546.25,49623.25,49904.0,51501.25,55674.75,64464.0,70885.25,74300.5,75093.75,76428.75,77522.0,77017.75,75830.0,73605.75,72680.25,71541.0,70390.75,70188.25,70520.5,69557.5,65932.75,61907.5,56336.75
2017-04-06,52663.75,50414.0,49375.5,49568.75,51094.25,55258.5,64144.75,70407.75,73456.5,74363.0,75745.25,76863.0,75928.75,74689.0,73054.0,72080.5,70502.5,69694.25,69731.75,69930.75,69212.0,65451.25,61672.0,56281.75
2017-04-07,54327.25,51866.75,50742.0,50794.0,52339.0,56284.0,64450.25,70488.75,73898.5,74868.25,76477.5,77491.5,76892.0,75456.0,73680.25,72392.75,71011.0,70555.5,70264.5,70263.0,68911.75,65150.5,61606.75,56545.5
2017-04-08,51513.25,48881.0,47490.5,47128.0,47550.5,48473.5,50448.25,54050.0,58869.75,62268.25,64130.75,65268.5,64051.5,62017.75,59755.75,58688.5,57647.25,57556.75,58892.5,59168.75,58590.0,56473.5,54919.5,50519.5
2017-04-09,45971.5,43771.75,42722.5,42280.75,42616.5,43056.25,43661.5,46388.75,50548.5,54210.25,56731.25,58603.0,57988.0,56272.5,54656.0,53847.25,52974.0,53441.5,55181.75,56556.25,57374.75,55854.75,54534.5,50060.75
2017-04-10,47341.5,45504.5,44880.75,45341.0,47477.75,52557.5,62830.75,69628.5,73081.5,73798.75,75432.25,76767.25,75814.0,75171.75,73327.75,72177.75,69987.0,69499.0,69007.0,69151.25,68321.25,65141.25,60300.25,55098.0
2017-04-11,52134.25,49919.0,49053.0,49573.75,51299.75,55776.75,64227.75,70558.0,73774.25,74519.75,75993.75,77354.75,76915.25,75678.75,73800.25,72780.0,71309.25,70191.25,69547.25,69677.0,68849.25,65210.75,60766.25,55460.0
2017-04-12,53847.75,51442.25,50340.0,50728.75,52449.75,56750.0,64571.0,70929.5,74455.25,75837.75,77251.75,78558.25,78215.0,77524.0,75672.0,74781.75,72950.0,71996.75,71650.75,71279.0,69712.0,66438.5,62484.5,57086.0
2017-04-13,52752.75,50298.75,49500.5,49614.5,50917.5,54936.75,62528.5,68342.0,71618.25,73535.75,75633.25,77009.5,76112.5,74874.0,73058.75,71946.25,70481.0,69593.25,69046.25,68540.0,67370.0,64262.5,60499.25,55693.0
2017-04-14,51048.5,48277.5,46697.75,46306.5,46601.0,46914.5,46822.75,49246.0,53153.75,56869.0,59256.5,61621.25,60722.75,58532.25,56537.75,56225.75,55648.75,56538.0,57861.5,58151.0,57351.75,55721.0,54611.25,50940.75
2017-04-15,45832.0,43850.0,42919.0,42920.0,43469.5,44721.0,46449.75,50092.5,55053.5,58635.0,60647.5,61996.75,60957.0,58886.0,57090.5,56185.75,55765.25,55736.75,55827.0,55924.75,55464.5,53523.75,51105.75,46908.0
2017-04-16,45147.5,42960.5,41887.0,41552.25,41815.5,42155.0,41942.5,44508.0,48993.0,52661.5,55193.5,57623.25,57158.5,54748.5,52623.5,51610.75,51708.75,51961.0,52969.0,53655.0,53941.75,52680.75,51165.25,47767.75
2017-04-17,46622.75,44435.25,43280.5,43025.25,43516.75,44012.25,44019.75,46475.5,50675.0,54178.5,56409.5,59364.75,58248.75,56796.5,55033.25,54361.5,53505.75,54872.5,56032.0,56141.75,56194.25,55377.75,53291.25,50342.5
2017-04-18,47897.75,46225.0,45552.5,46131.75,47852.75,52443.75,61181.75,68280.0,72341.0,73966.5,75664.5,76953.0,76499.25,75467.0,73904.75,73391.75,71914.75,71126.5,70703.5,70083.25,67955.0,64469.0,60358.75,55157.5
2017-04-19,53597.75,51499.0,50571.5,50891.75,52194.75,55815.5,63276.75,70194.0,73814.75,75161.25,76408.25,77495.25,77120.0,76642.0,74538.0,74304.75,73078.75,72538.75,72210.5,71663.0,69159.5,65963.0,62271.0,57028.5
2017-04-20,53853.75,51571.0,50441.75,50437.75,51582.0,55347.25,62832.25,69150.25,72320.25,73726.0,75468.25,76938.25,76488.5,75051.25,73177.25,72345.5,71392.5,71268.5,71483.75,70869.75,68584.75,65061.5,61529.75,56583.0
2017-04-21,53497.0,51188.25,50108.5,50468.25,51726.0,55572.0,63281.25,69078.5,71946.75,72944.75,74723.25,75650.25,74784.75,72795.0,70867.75,69974.0,69028.5,68676.75,68777.75,68623.0,66334.75,63227.5,60275.5,55441.75
2017-04-22,51007.75,48614.25,47465.75,47353.5,47665.25,48630.75,49871.0,53571.75,58447.25,61915.0,64087.25,65540.5,65013.0,63275.75,61571.0,61211.0,60855.5,61110.25,61752.0,61166.0,58985.5,56977.0,55393.5,51269.25
2017-04-23,47420.0,45033.5,43824.5,43531.0,43607.0,43880.25,43766.5,46287.5,50177.75,54136.75,57214.25,59123.75,58768.25,56632.0,54685.5,53828.0,53847.75,54823.5,56104.0,56554.5,56201.5,55174.5,54261.75,50103.25
2017-04-24,46680.25,45090.0,44700.5,45247.0,47300.0,52264.75,61588.25,68764.0,72502.25,74290.0,76505.0,77726.0,76264.75,75931.0,74137.25,73365.5,71205.0,70681.0,70320.75,69416.5,67292.0,64367.0,59754.5,55126.25
2017-04-25,51635.5,49407.0,48544.5,48960.75,50697.0,55138.5,63777.25,69988.5,73576.0,75150.5,77032.5,77942.5,77495.25,76446.25,74877.25,74564.75,73107.75,72268.25,72137.75,71176.5,68714.75,65508.5,61763.75,56648.0
2017-04-26,52953.75,50813.75,49819.0,50070.0,51538.25,55710.25,63238.75,70243.5,73918.0,75140.5,76793.0,78296.75,77938.5,76913.5,75033.5,74148.5,72422.75,71233.5,70789.5,70102.75,68259.0,65388.75,61644.5,56130.75
2017-04-27,54114.5,51742.0,50674.75,50997.5,52212.25,55985.0,63745.0,69756.75,72606.0,74066.25,76274.5,77293.0,76506.75,75299.5,74080.75,73081.0,71562.5,70512.5,70632.5,70095.0,68142.75,65421.0,62129.0,57135.0
2017-04-28,53464.5,51190.5,50233.75,50475.0,51736.0,55623.25,63453.25,69896.25,73126.75,74035.25,75465.0,76147.5,75386.0,73373.75,71553.75,70429.25,69305.0,68910.0,68690.25,68236.5,66194.0,63770.0,60653.25,55665.75
2017-04-29,52770.5,49988.5,48267.0,47810.0,47975.75,48963.75,50485.25,54207.25,58623.0,62000.25,64153.0,65521.25,64848.5,62880.5,60787.75,60152.0,59998.75,60713.75,61236.25,61060.25,59218.5,57316.25,55802.5,51513.0
2017-04-30,47293.0,44197.0,42834.25,42450.5,42816.0,43266.25,43122.0,46082.0,50516.75,54313.25,57223.0,59523.75,58870.25,56536.0,54380.5,53605.25,53813.5,54555.0,56167.0,56302.5,55944.0,55285.0,54453.0,50366.25
2017-05-01,46465.75,43125.75,41793.0,41532.5,42066.0,42589.75,43023.75,46564.75,50632.0,53835.25,56496.0,58454.25,57044.75,55305.0,53280.5,52722.5,52170.75,53486.5,55142.5,55572.5,55652.5,55622.5,54075.25,50931.75
2017-05-02,46623.5,45152.75,44523.25,45040.25,46970.5,51850.5,61184.5,68153.5,72110.25,73528.75,75099.0,76552.25,76178.25,75370.25,73983.5,72636.75,71075.0,69777.75,68936.75,68115.5,66275.5,63097.75,59164.75,53779.0
2017-05-03,51851.25,49364.75,48442.0,48815.75,50542.0,54482.0,62095.0,69896.0,73854.0,75031.5,76464.75,77897.75,77427.25,76727.75,75039.75,73939.0,72108.0,71077.25,70346.5,69627.5,67568.25,64821.5,61172.5,55533.0
2017-05-04,54043.25,51632.75,50733.5,51047.25,52430.5,56164.25,64216.0,70573.75,74011.0,75213.25,76638.5,78101.5,77700.25,77128.0,75369.0,74527.0,72747.0,71690.75,71149.5,70614.75,68469.5,65624.5,62448.25,57237.5
2017-05-05,53439.5,51006.25,49907.5,50011.25,51506.25,55324.0,63377.5,69883.75,73239.5,74438.0,75330.25,76109.75,75469.0,74396.25,72127.75,71110.5,69968.75,69571.0,68843.75,68245.5,66140.5,63688.25,60587.75,55627.25
2017-05-06,52211.75,49778.0,48112.0,47709.5,47873.5,48582.5,50307.0,53823.5,58209.25,61706.25,64199.75,65312.5,64142.5,61727.5,59405.75,58561.25,58161.75,58051.75,58581.75,58485.25,56796.75,55916.0,54749.5,50968.5
2017-05-07,45797.5,43549.0,42429.75,41879.25,42191.75,42493.5,42841.75,46189.5,50508.0,54327.75,57629.0,59998.5,59274.75,56957.75,55056.0,54159.25,53629.5,54547.75,55620.25,56475.5,55880.25,55518.0,54625.5,50307.75
2017-05-08,47619.75,45648.5,44907.5,45312.25,47604.25,52618.75,62428.0,69777.75,73804.25,75207.25,76789.75,78223.25,76736.5,76343.75,74608.0,73291.0,71004.75,70404.25,69605.75,68860.25,66789.25,64666.75,60115.5,55098.75
2017-05-09,51096.25,48963.5,48229.5,48663.75,50006.0,53750.5,61600.25,69993.25,74532.25,75716.75,76959.5,78071.0,77461.75,76426.5,74812.0,73568.75,71793.75,70908.0,70069.0,69314.0,67277.75,64652.25,61055.75,55591.25
2017-05-10,52500.0,50163.25,49161.5,49455.25,51063.25,54592.75,62433.5,68938.25,72594.5,73718.0,74994.5,76203.25,75923.0,75206.25,73164.75,72186.0,70777.25,69974.0,69670.25,69058.5,66856.25,64616.5,61256.25,55798.25
2017-05-11,52739.5,50481.75,49330.75,49657.0,51024.5,54803.75,62736.75,69310.75,72510.5,73558.0,75074.5,76230.5,75463.5,74494.5,72846.5,71940.5,70671.5,70050.5,69836.75,68980.25,66806.5,64203.75,61189.25,55990.75
2017-05-12,52194.0,49874.0,48741.25,48995.5,50437.0,54237.5,62435.5,69572.75,73335.5,74614.25,75871.0,76741.25,75981.75,74008.5,71909.75,70543.25,69170.5,68441.75,67774.5,67155.25,64910.0,62650.25,59696.75,54617.75
2017-05-13,51370.5,48811.5,47341.0,47050.75,47309.25,47953.5,49808.25,53711.25,58547.5,62261.25,64234.75,65345.0,64320.75,62344.0,59953.0,59066.0,58106.25,58090.75,58449.5,58217.0,56508.25,55198.25,53975.0,49759.5
2017-05-14,45583.0,43261.75,41854.0,41481.5,41717.5,41801.25,42450.5,45432.25,49758.75,53644.5,56576.75,58729.0,58643.0,56409.0,54618.5,53870.5,53346.25,53930.25,55120.5,55832.25,55272.5,54543.75,54080.0,49677.0
2017-05-15,46508.5,44597.75,43901.5,44359.75,46331.5,50897.75,60459.0,68375.5,72963.0,74625.75,76241.25,77540.75,76145.75,75672.5,73691.5,72900.25,70557.75,70049.5,69419.25,68309.5,66035.5,63833.5,59423.0,54600.25
2017-05-16,52137.25,49763.75,48755.25,49054.0,50398.0,54032.5,62403.25,69210.5,72925.5,73953.25,75513.0,76927.0,76565.75,75332.0,73528.5,72692.25,71452.0,70635.75,70122.5,69175.5,66641.25,64129.25,60936.25,55728.0
2017-05-17,52762.5,50446.5,49334.0,49576.5,51031.5,54676.25,62995.0,69502.5,72846.25,73731.0,74919.5,76036.5,75578.0,74400.0,72801.5,71728.25,70591.0,70019.5,69596.75,69110.5,66702.5,64450.75,61277.0,55961.0
2017-05-18,53077.25,50662.0,49444.25,49495.5,50720.0,54246.75,62563.25,70075.5,73622.75,74639.5,76340.75,77377.75,76892.75,75945.25,74448.5,73589.75,72160.25,71243.75,70867.75,70184.5,67485.5,65033.0,61747.75,56346.75
2017-05-19,53340.0,50900.5,49694.25,49793.5,51207.25,54746.5,62932.75,69707.0,73314.75,74322.5,75831.75,76711.25,76130.75,74314.5,72825.75,71328.75,70437.75,69619.75,68710.75,67825.0,65133.75,63067.75,60768.25,55814.0
2017-05-20,51090.75,48393.75,46909.25,46518.0,46797.75,47397.75,49297.5,53485.5,58346.5,61794.5,63753.25,64672.5,63715.25,61520.0,59425.75,58793.5,58307.75,58505.25,58875.25,58606.25,56770.5,55268.5,54238.0,50159.75
2017-05-21,45955.75,43522.25,42217.75,41888.5,42123.25,42123.25,42649.75,45881.25,49848.0,53283.5,56075.25,58154.75,57952.75,55583.25,53854.0,53314.0,53000.25,53760.5,55035.5,55728.5,54942.25,54364.75,54183.25,49951.5
2017-05-22,47119.75,45147.25,44282.75,44697.75,46700.25,51115.5,60627.0,68357.25,72110.5,73068.0,74307.0,75668.5,74389.0,73811.5,72261.25,70958.5,68984.5,69206.5,68736.0,68097.5,65781.25,63716.75,59771.25,55087.75
2017-05-23,52102.5,49858.75,48778.25,48865.75,50128.0,53591.75,61959.5,68928.25,72527.5,73523.25,75026.5,76230.25,75697.75,74547.0,72835.5,71694.25,70403.75,69905.5,69534.5,69137.75,66517.0,64149.0,60927.0,55600.5
2017-05-24,51599.25,49177.75,47983.5,48063.5,49283.75,52510.0,60367.5,67604.25,71281.75,72326.5,73867.0,75368.5,74913.5,73618.0,71996.75,70975.75,69787.5,68954.0,68483.5,67474.0,64935.5,62648.5,59970.25,55077.25
2017-05-25,49393.5,46645.0,44931.25,44493.25,44459.0,44088.5,43984.0,47094.0,50737.75,53496.5,55367.5,57528.75,56709.5,54435.25,52588.75,51922.0,52430.5,53507.25,55266.25,55809.75,54740.0,54379.25,53988.0,50282.75
2017-05-26,46668.5,44914.75,44097.25,44217.5,45431.5,48518.0,56100.0,62620.5,66545.5,67953.5,69347.0,70410.75,69465.0,68164.25,66690.0,65681.0,65157.25,64661.5,64223.25,63486.25,61112.25,58970.75,56173.0,51902.75
2017-05-27,50479.75,47849.25,46399.25,45976.75,46238.5,46667.5,48591.5,52895.5,57431.75,60694.25,62790.25,63954.75,62823.5,60611.75,58389.0,57266.25,56913.75,57077.5,57499.0,56982.75,55062.75,53757.0,52987.25,49203.5
2017-05-28,45845.75,43793.25,42579.75,42030.0,42062.0,41753.0,42383.0,45656.5,50069.25,53477.0,56342.75,58353.25,57642.25,55265.75,53444.75,52766.25,52884.5,53414.0,54566.25,54898.75,53957.0,53392.75,53272.0,49337.5
2017-05-29,47429.5,45495.75,44688.75,44785.75,46681.25,50917.0,60824.0,68514.5,72083.25,72857.25,74373.75,75695.5,74596.25,74024.0,72066.75,70984.25,69240.25,69065.0,68588.25,67658.25,65357.25,63165.25,59672.25,55101.5
2017-05-30,52959.25,50587.0,49386.25,49352.5,50565.0,53952.75,62911.25,70226.75,73590.25,74187.25,75768.5,77217.25,76852.25,75719.5,74171.25,73271.25,71996.75,71192.25,70436.0,69537.0,66781.0,64240.25,61492.25,56369.25
2017-05-31,53544.0,51073.5,49774.0,49856.0,51054.5,54534.25,63151.25,69887.5,73274.75,74449.75,76047.0,77334.5,76827.0,75692.25,73891.5,73118.0,72068.5,71348.5,70719.0,69869.25,67041.5,64296.75,61272.25,56379.25
2017-06-01,53424.75,50972.0,49794.5,49751.0,50938.5,54379.25,63060.75,70551.75,74281.75,75497.25,77134.5,78078.75,77274.25,76106.5,74798.75,74154.5,72728.25,71829.75,71423.75,70725.5,67817.25,64951.25,61994.5,56699.25
2017-06-02,52382.5,49960.5,48852.0,48826.0,49883.25,53012.75,60997.0,68624.5,72576.75,74076.25,75766.0,76647.75,75580.25,73711.5,71726.5,70617.25,69580.25,68920.0,68195.5,67272.75,64383.25,61569.25,59560.25,54864.0
2017-06-03,49614.0,47043.75,45601.5,45097.5,45173.0,45263.0,47029.75,51683.0,56614.25,60056.0,62442.0,63824.5,62835.25,60607.0,58671.25,57988.25,57842.25,57831.75,58154.5,57439.5,55328.75,53583.5,53156.0,49201.25
2017-06-04,44536.25,42139.75,40890.75,40319.0,40384.25,40002.0,40273.0,43751.75,48619.5,52639.0,55393.75,57846.0,57245.75,55026.75,53431.5,52565.5,52622.25,52663.0,53352.5,53493.0,52665.75,52084.0,51762.25,48140.75
2017-06-05,44101.5,41841.5,40518.75,40061.0,40508.75,40581.25,41234.25,44540.25,49046.75,52899.75,55660.0,58363.0,56608.0,54780.25,52898.75,52232.25,51873.0,53590.25,54862.0,54984.5,54104.25,53766.25,52596.75,49718.5
2017-06-06,47795.5,46024.25,45202.25,45276.25,46826.75,50718.25,60362.75,67875.25,72204.0,73633.25,75451.75,76745.0,76175.5,75334.25,73839.25,73076.5,72119.0,71015.0,69913.5,68877.25,65953.25,63377.25,60149.5,55287.75
2017-06-07,52942.5,50569.5,49369.25,49428.25,50629.75,53977.0,62520.25,69271.5,72899.0,74264.0,75780.25,77146.0,76823.0,75845.0,74339.5,73593.75,72215.25,71361.25,70676.25,69584.75,66635.25,64143.5,61291.5,56167.25
2017-06-08,51846.5,49563.25,48555.0,48640.75,49958.0,53574.75,62421.0,69043.5,72068.25,73383.0,75072.25,76798.0,76542.25,75621.25,74264.25,73686.5,72213.0,71540.75,71219.75,69642.5,66744.25,63731.0,60855.5,55677.25
2017-06-09,53521.5,51063.0,49877.0,49870.5,51064.0,54226.0,61729.25,69638.0,74109.0,75428.5,76728.5,77999.0,77075.5,75325.25,73100.0,71965.0,71120.5,70771.0,69875.0,68733.75,65561.25,62766.75,60504.75,55852.75
2017-06-10,51393.75,48797.25,47302.0,46755.5,46955.5,47208.25,49302.75,53882.0,58649.5,62202.25,64277.0,65508.75,64709.0,62473.25,60180.5,59560.0,59252.0,59257.25,59242.0,58529.0,56436.25,54837.75,54153.5,50306.0
2017-06-11,45289.5,43026.25,41798.0,41318.0,41335.5,41138.0,42002.75,45260.5,49460.25,53016.25,55610.25,57917.25,57486.5,55496.25,53694.5,53040.75,52864.5,53326.75,54443.25,54594.5,53509.25,52377.75,52671.5,48817.75
2017-06-12,46591.25,44929.25,44234.75,44327.0,46228.0,50505.25,60834.25,68640.5,72727.0,74222.25,75956.75,77401.5,76077.5,75657.25,74167.5,73000.0,71168.5,70921.25,70158.75,69120.75,66425.25,64003.75,60448.75,56053.25
2017-06-13,51365.5,48977.5,47981.75,47990.75,49084.5,52387.0,60945.75,68523.75,72735.25,74139.25,75931.25,77115.0,76453.75,75563.0,74160.5,73370.5,71859.5,70871.0,70059.75,69253.25,66537.25,63815.25,60813.5,55837.5
2017-06-14,51383.5,49136.0,48100.5,48063.0,49177.25,52030.5,59726.25,66699.25,70887.0,72442.75,73672.5,75157.25,74782.0,73785.25,71932.5,71550.5,69956.75,69106.0,68097.25,67257.0,64523.5,61546.5,59354.0,54480.75
2017-06-15,49382.5,46930.0,45439.0,44706.75,44792.5,44686.75,46542.75,50561.5,54055.5,56747.5,58932.5,60768.75,60354.0,58402.25,56619.75,56038.25,55807.25,56200.5,56929.25,57292.0,56086.5,54781.0,54665.0,51127.5
2017-06-16,47808.75,46152.5,45193.75,45096.75,46375.25,49726.0,57449.75,63933.0,67672.0,68920.75,70672.5,72310.0,71081.0,69688.0,68483.75,67244.25,66231.0,66406.75,66163.0,65246.5,62388.5,59797.5,57726.25,53443.75
2017-06-17,50487.75,47891.25,46494.25,45997.25,46146.0,46124.25,48149.5,52592.0,57369.0,60792.25,62905.75,64198.5,63076.75,60823.25,58833.75,58237.25,58045.5,57902.75,58082.0,57457.25,55533.0,53694.25,53389.0,49821.75
2017-06-18,46650.75,44428.75,43165.0,42581.75,42506.0,42081.0,43066.25,46451.5,50755.75,54380.5,57079.75,59397.0,58735.75,56569.0,55097.5,54590.25,54576.5,55141.0,56223.25,56327.5,55181.75,53701.5,53575.0,49665.25
2017-06-19,47351.5,45377.25,44537.25,44613.5,46337.0,50359.0,59990.75,68202.0,72532.25,73740.5,75486.5,76824.0,75483.5,75466.0,74130.25,73632.5,71437.75,70554.75,69305.25,68308.75,65694.75,63111.25,59690.25,55393.5
2017-06-20,52555.75,50351.75,49234.0,49157.25,50182.5,53063.25,61356.5,68465.25,72546.75,73781.75,75459.75,76574.25,76211.5,75441.25,74073.25,73328.25,71996.25,71116.0,70123.0,69278.25,66387.25,63508.25,60857.25,55785.75
2017-06-21,52245.75,49925.5,48775.25,48659.0,49682.75,52632.25,61097.25,68183.5,71972.5,73188.0,74600.75,75808.75,75373.0,74334.75,72747.25,72071.25,71038.25,70443.5,69753.0,68862.0,66148.75,62990.5,60602.75,55648.0
2017-06-22,52660.25,50373.25,49255.5,49179.25,50218.25,53120.75,61528.5,68573.75,72256.5,73508.75,74750.5,75888.0,75495.5,74644.5,73244.75,72479.25,71339.0,70626.75,69904.75,69096.5,66349.25,63264.75,60944.25,56039.25
2017-06-23,52811.5,50527.75,49175.25,49018.5,49871.5,53010.5,61519.0,68451.25,72381.5,73560.25,74822.5,75757.25,74989.0,73395.5,71241.5,70149.75,69055.5,68724.5,68140.0,67110.0,64181.5,61278.25,59285.0,54811.0
2017-06-24,51536.0,48669.0,47060.0,46293.25,46223.25,46007.75,47991.25,52452.0,57358.5,60991.0,63388.75,64563.75,63535.5,61565.5,59794.5,59024.0,58851.0,58708.75,58737.75,57837.25,55685.0,53968.5,53892.5,50338.0
2017-06-25,45132.5,42764.25,41638.0,41018.5,40964.25,40787.75,42052.5,45455.25,49729.25,53582.0,56415.0,58945.75,58487.5,56376.75,54773.0,53897.0,53628.5,54134.5,55189.75,55495.25,54845.25,53755.25,53557.25,49646.25
2017-06-26,46584.25,44618.75,43914.0,44028.75,45863.75,49955.0,60086.75,67894.0,72248.5,73463.5,75139.75,76607.5,75197.25,74817.75,73108.25,72055.25,70122.75,70091.5,69230.75,68012.75,65640.75,62904.25,59279.0,54728.25
2017-06-27,52724.0,50202.0,48986.5,48994.0,50142.25,53516.75,62539.75,69660.0,73604.5,74805.0,76439.25,77678.75,77282.25,76286.75,74595.5,73759.25,72519.25,71787.25,71060.25,70149.0,67257.25,64208.0,61562.5,56568.75
2017-06-28,53040.75,50534.5,49285.0,49243.25,50403.5,53496.25,61914.0,69155.5,72980.25,74491.5,76120.5,77391.5,77001.0,75973.0,74412.75,73641.25,72408.5,71464.25,70740.5,69665.25,66889.25,63751.0,61597.25,56723.75
2017-06-29,53883.75,51358.25,50097.5,49956.75,50961.5,54398.5,63205.5,70030.5,73607.5,74884.0,76419.75,77917.25,77500.5,76478.25,75234.5,74904.0,73751.0,72739.25,72049.25,71031.5,67956.5,64920.25,62400.75,57579.25
2017-06-30,54173.5,51773.25,50589.25,50636.0,51772.5,54757.0,62916.25,70682.25,74784.75,76248.5,77842.5,78894.25,78189.25,76340.75,74174.25,73067.5,71886.0,71278.75,70240.0,68764.5,65703.0,62604.75,60724.5,56173.75
2017-07-01,51251.25,48445.0,47105.0,46597.25,46747.0,47137.5,49403.25,54285.25,59418.25,63099.25,65495.5,66920.0,65870.75,63740.5,61883.5,61096.0,60699.25,60773.25,60528.75,59544.5,56976.0,54770.0,54249.5,50480.75
2017-07-02,47147.25,44820.0,43484.0,42866.0,42919.5,42699.25,43369.75,46506.75,50995.0,54638.5,57440.0,60307.0,60084.0,57696.75,55750.75,54799.0,55218.75,56080.0,57249.5,57070.5,55847.5,54207.5,54430.75,50672.75
2017-07-03,47660.75,45702.0,44949.25,45008.75,46911.75,51130.25,61094.0,68675.0,72657.5,74237.5,75947.0,77213.75,75877.0,75604.25,73941.25,72821.25,71156.25,70824.75,70157.0,68836.75,66207.0,63545.25,60482.75,56234.0
2017-07-04,53759.5,51319.0,50320.25,50373.0,51329.75,54351.5,62591.75,69945.0,73611.75,74877.5,76498.0,77759.25,77307.0,76472.75,74806.5,74132.0,72806.0,71835.25,71129.75,69998.0,67185.75,64204.0,61859.0,57053.25
2017-07-05,52299.5,50121.75,49065.75,49043.25,50136.75,53084.25,61168.0,68260.25,72085.0,73028.75,74081.75,75637.75,75247.75,74463.5,72944.25,72277.75,71240.25,70698.75,70086.25,69079.75,66174.5,63300.25,60585.0,55623.5
2017-07-06,52566.75,50220.25,49158.5,49173.25,50225.5,53489.5,61715.75,68428.25,71767.25,72852.75,74067.25,75869.25,75701.0,74649.5,73268.5,72335.5,71169.5,70347.75,69274.25,68477.5,65677.75,63026.0,60705.75,55798.5
2017-07-07,52922.25,50601.5,49623.75,49566.0,50663.5,53806.5,61719.0,68403.75,72307.25,73629.5,75278.0,76354.75,75600.25,73933.75,72025.25,70812.5,69678.75,69011.0,68044.75,66767.0,63931.25,61365.75,59505.0,55113.5
2017-07-08,51156.5,48560.75,47072.0,46443.5,46398.0,46507.75,48645.75,53032.5,58005.75,61048.5,63058.0,64286.75,63680.0,61649.5,59451.75,58706.75,58478.25,58608.75,58840.75,58104.75,55872.75,53980.75,53629.75,49681.5
2017-07-09,45963.5,43804.0,42408.0,41827.5,41917.25,41660.25,41968.25,45003.25,49386.5,53284.0,56312.5,58721.25,58545.5,56732.75,54840.5,53940.25,53897.0,54574.0,55703.75,55797.25,54692.25,53405.0,53705.5,49904.75
2017-07-10,47556.25,45592.25,44890.5,45054.0,46704.25,50766.0,60368.75,68019.75,72180.0,73482.5,75051.5,76822.5,75536.5,75407.5,73934.75,72957.5,71245.25,70960.25,69922.75,68498.75,65936.0,63300.0,59828.25,55556.75
2017-07-11,52299.75,50110.5,49084.0,49185.25,50361.5,53766.0,62149.25,68996.75,72701.0,73792.25,75313.0,76948.0,76599.0,75923.75,74565.5,73647.5,72461.0,71628.75,70704.5,69528.75,66671.75,63639.25,60787.0,55917.5
2017-07-12,52525.5,50200.75,49015.5,49013.5,50199.5,53396.25,61498.25,68698.75,72705.75,74184.75,75792.5,77000.75,76519.0,75590.75,73973.0,73280.0,71851.5,71055.75,70215.75,69196.75,66315.25,63555.0,61181.5,56170.5
2017-07-13,52709.5,50466.0,49263.75,49336.0,50659.75,53904.75,62177.0,68903.5,72476.0,73981.25,75445.25,76839.25,76482.75,75715.5,74193.25,73395.5,71966.5,71097.0,70224.0,69225.0,66238.5,63531.0,60999.75,56151.75
2017-07-14,53729.0,51329.5,50180.0,50131.0,51242.5,54205.0,61883.25,69371.0,73413.25,74848.25,76169.75,76896.5,76305.25,74648.0,72898.25,71685.75,71012.75,70683.75,69967.5,68260.0,65304.25,62505.25,60395.5,55860.5
2017-07-15,50637.75,48022.0,46730.5,46239.25,46396.75,46671.25,48469.5,52762.75,57739.0,61214.75,63236.25,64480.25,63781.25,61865.75,59888.0,59147.5,58543.75,58547.25,58659.25,57825.75,55524.75,53712.75,53449.5,49673.5
2017-07-16,46548.0,44118.0,42657.75,41831.75,41754.0,41683.5,42324.75,45488.25,49720.0,53571.25,56084.75,58352.5,58123.5,56063.5,54388.75,53832.5,53821.25,54579.0,55890.75,56068.5,55148.25,54185.0,54520.25,50733.75
2017-07-17,47770.5,45969.0,44897.75,45007.75,46885.5,51413.25,60893.5,68650.5,72776.25,74159.5,75710.25,76883.75,75488.0,75069.0,73554.75,72691.25,70788.0,70473.5,69321.5,68099.5,65554.25,63186.25,59849.25,55494.0
2017-07-18,52829.0,50639.25,49459.25,49497.0,50658.0,53925.75,61979.0,69348.5,73238.75,74674.0,76270.25,77202.0,76748.75,75809.0,74091.25,73427.0,71992.75,71279.75,70445.0,69342.75,66475.25,63826.25,61186.0,56252.25
2017-07-19,52097.0,49885.75,48760.5,48774.25,49933.75,53136.0,61011.75,68084.0,71900.0,73327.0,74607.0,75683.75,75097.25,74318.0,72817.75,71941.25,70697.5,69978.5,69428.5,68463.5,65567.25,63064.25,60584.0,55624.0
